isbn13,description,loanCnt,keyword
9788963830698,"‘겨울’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시&#8226;공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",104,
9788963830865,"‘환경과 생활’ 주제를 왜 가르쳐야 할까요? 유아들에게 ‘환경’ 주제는 주어진 환경을 탐색하고 환경과 생활과의 관계를 이해하며 친숙해지는 것으로 시작하여 차차 과학적 개념을 갖는 방향으로 나아가는 것이 바람직합니다. 환경오염 등의 여러 폐해로부터 자연과 자원 보존에 대한 필요성을 알고, 생활...",125,
9791165954994,,590,
9788963830766,"‘우리 동네’ 주제를 왜 가르쳐야 할까요?  유아들의 생활 범위가 점차 넓어지면서 다양한 우리 동네의 장소나 기관, 서로 다른 일을 하는 사람들을 만나는 경험을 하게 됩니다. 사람들이 하는 일이나 역할, 기관과 기능 등에 대한 관심은 유아에게 자신이 사회의 구성원이며, 다른 사람들과 함께 살아가는...",256,
9788963831060,"‘겨울’ 주제를 왜 가르쳐야 할까요?  우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시&#8226;공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",55,
9791165954710,,715,
9788963830742,"‘봄’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시ㆍ공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",206,
9791165954697,,650,
9788963830568,"‘나’ 주제를 왜 가르쳐야 할까요? 유아기는 자신의 신체와 감정, 느낌에 대해 많은 관심과 호기심을 가지며 감각 기능, 운동 능력, 협응력과 같은 신체 능력이 발달하는 시기입니다. ‘나’에 대한 객관적이고 주관적인 탐색을 통해 남과 다른 자신만의 특별함을 알고, 자기를 사랑하는 마음을 키워 긍정적인...",211,
9791157594467,"행복한 인성  공주님, 왕자님! 약속을 지켜 주세요.  약속이 없는 사회를 상상해 본 적이 있나요? 여러 사람이 함께 살기 위해서는 공통의 규칙이 필요해요. 약속은 질서 있는 사회의 기본 예절이지요. 약속을 지키지 않는 왕자님과 공주님 때문에 고생하는 요정들의 고민을 들어 보며 약속을 지키는 것이...",149,
9791165955021,,513,
9791165955052,,646,
9791165954789,,890,
9791165954642,,1153,
9791165954925,,644,
9791165955625,,137,
9791165954987,,383,
9791165954796,,622,
9791157594535,행복한 인성 동화  행복을 나누어 주는 분홍이  나누면 기쁨이 두 배가 된다는 말이 있어요. 풍요로운 마음은 나누어 줄수록 더 부자가 되는 것을 아는 마음이지요. 다 나누어 주는데 어떻게 더 부자가 될 수 있냐고요? 외로웠던 분홍이가 행복해지는 과정을 읽어 보세요. 나눔의 즐거움을 깨달을 수...,102,
9791165954956,,335,
9791165954949,,570,
9791165954826,,594,
9788963830674,"‘환경과 생활’ 주제를 왜 가르쳐야 할까요? 유아들에게 ‘환경’주제는 주어진 환경을 탐색하고 환경과 생활과의 관계를 이해하며 친숙해지는 것으로 시작하여 차차 과학적 개념을 갖는 방향으로 나아가는 것이 바람직합니다. 환경오염 등의 여러 폐해로부터 자연과 자원 보존에 대한 필요성을 알고, 생활...",174,
9791165955007,,499,
9791157594498,행복한 인성  세상에서 제일 특별한 수프  우리는 서로 힘과 생각을 모으는 협동을 통해 혼자서는 하기 어려운 많은 일들을 해낼 수 있어요. 함께 힘을 합쳐 어려운 문제를 해결하면 모두에게 커다란 만족과 보람을 가져다줄 거예요. 여섯 마리의 고양이가 서로 어떻게 도와 훌륭한 일을 해냈는지...,114,
9788963830605,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을...,136,
9791157594450,행복한 인성 동화  치코가 버릇이 없다고?  예절은 상대방의 상황과 기분을 이해하며 존경을 나타내는 말이나 행동을 갖추는 것을 말해요. 일상생활에서 우리가 지켜야 할 예절에는 어떤 것이 있을까요? 치코와 함께 예의 바른 어린이가 되려면 어떻게 해야 하는지 알아보아요.  *아람출판사 제공 www....,128,
9788963830964,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을...,114,
9788963830582,"‘봄’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시ㆍ공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",220,
9788963831015,"‘생활 도구’ 주제를 왜 가르쳐야 할까요?  현재 우리들의 생활은 이전보다 훨씬 다양한 기계와 도구들에 의해 영향을 받고 있습니다. 유아들은 ‘생활 도구’ 주제를 통해 주변의 다양한 도구와 기계들에 대한 기본적인 지식과 이해를 배우고, 도구를 움직이는 힘에 대해 탐색해 보면, 목적에 맞는 생활 도구를...",103,
9791165954703,,745,
9788963830711,"‘친구’ 주제를 왜 가르쳐야 할까요?  또래 관계는 유아들의 생활을 좌우하는 가장 중요한 변수입니다. 발달 수준이 비슷한 또래끼리는 쉽게 친해지기도 하지만, 제한된 경험과 자기중심적인 사고로 인해 갈등도 잦습니다. 유치원에서 경험하는 다면적인 친구 관계는 유아에게 바람직한 사회적 관계를 배우고...",127,
9788963830650,‘우리나라’ 주제를 왜 가르쳐야 할까요? ‘우리나라’ 주제는 유아들에게 일찍부터 우리나라 국민으로서의 정체성과 자긍심을 길러 주되 국수주의나 민족주의로 의식이 편중되지 않는 다문화적인 가치관과 역사관을 심어주기에 가장 좋은 주제입니다. 2007년 개정된 새 유치원 교육과정은 전 영역에 걸쳐...,224,
9791165954888,,724,
9791157594474,행복한 인성동화   누가 원님이 되었을까?  다른 사람과 더불어 살아가기 위해서는 정직한 마음을 가져야 해요. 자신의 행동에 늘 정직하고 진실을 이야기할 때 서로를 믿고 의지할 수 있지요. 대나무골에서 원님을 뽑는 시험이 열린대요. 마을 사람들은 어떤 사람을 원님으로 뽑을까요?  *아람출판사...,108,
9788963830636,"‘교통 기관’ 주제를 왜 가르쳐야 할까요? 현대 사회에서 교통수단은 우리 생활에 많은 변화를 주고 있으며, 컴퓨터 등의 신기술이 접목되면서 빠르게 변화하고 있습니다. 유아들의 생활에서도 교통 기관은 매일 경험하는 보편적인 것으로, 올바르고 안전하게 이용할 수 있도록 지도하는 것은 꼭 필요합니다....",186,
9791165954666,,1011,
9788963831053,"‘환경과 생활’ 주제를 왜 가르쳐야 할까요?  유아들에게 ‘환경’ 주제는 주어진 환경을 탐색하고 환경과 생활과의 관계를 이해하며 친숙해지는 것으로 시작하여 차차 과학적 개념을 갖는 방향으로 나아가는 것이 바람직합니다. 환경오염 등의 여러 폐해로부터 자연과 자원 보존에 대한 필요성을 알고, 생활...",140,
9788963830643,"‘생활 도구’ 주제를 왜 가르쳐야 할까요?  현재 우리들의 생활은 이전보다 훨씬 다양한 기계와 도구들에 의해 영향을 받고 있습니다. 유아들은 ‘생활 도구’ 주제를 통해 주변의 다양한 도구와 기계들에 대한 기본적인 지식과 이해를 배우고, 도구를 움직이는 힘에 대해 탐색해 보면, 목적에 맞는 생활 도구를...",126,
9788963830599,"‘우리 동네’ 주제를 왜 가르쳐야 할까요?  유아들의 생활 범위가 점차 넓어지면서 다양한 우리 동네의 장소나 기관, 서로 다른 일을 하는 사람들을 만나는 경험을 하게 됩니다. 사람들이 하는 일이나 역할, 기관과 기능 등에 대한 관심은 유아에게 자신이 사회의 구성원이며, 다른 사람들과 함께 살아가는...",239,
9788963830988,"‘여름’ 주제를 왜 가르쳐야 할까요?  우리 나라는 기온의 변화에 따른 사계정&#47504; 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",115,
9788963830667,"‘가을’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시ㆍ공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",266,
9791165953270,,964,
9788963830940,"‘우리 동네’ 주제를 왜 가르쳐야 할까요? 유아들의 생활 범위가 점차 넓어지면서 다양한 우리 동네의 장소나 기관, 서로 다른 일을 하는 사람들을 만나는 경험을 하게 됩니다. 사람들이 하는 일이나 역할, 기관과 기능 등에 대한 관심은 유아에게 자신이 사회의 구성원이며, 다른 사람들과 함께 살아가는...",164,
9791165954659,,912,
9788963830612,"‘여름’ 주제를 왜 가르쳐야 할까요? 우리 나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",163,
9791165954901,,506,
9791165954802,,676,
9788963831039,"‘가을’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시ㆍ공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",186,
9788963830704,"‘유치원’ 주제를 왜 가르쳐야 할까요?  유치원은 유아들이 가정과는 다른 지속적인 사회생활에 첫발을 내딛는 곳입니다. 만 3세 유아들은 유치원에서 선생님이나 친구들과 새로운 관계를 맺는 과업을, 만 4~5세 유아는 또 다른 차원의 적응력, 주도성 확립, 사회적 문제해결력 등을 키워야 합니다. 유치원...",386,
9788963830797,"‘여름’ 주제를 왜 가르쳐야 할까요?  우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시&#8226;공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",117,
9791165954727,,882,
9791157594528,"행복한 인성 동화  뭉치야, 놀자!  나와 다르다는 이유로 누군가를 멀리하거나 무시했던 적이 있나요? &#039;다름&#039;보다 더 중요한 것은 우리 모두 존중받아야 할 소중한 존재라는 점이에요. 소외된 친구들에게 먼저 다가가 많은 관심과 사랑을 베풀어 보세요.  *아람출판사 제공 www.arambook.net",102,
9788963831008,"‘교통 기관’ 주제를 왜 가르쳐야 할까요? 현대 사회에서 교통수단은 우리 생활에 많은 변화를 주고 있으며, 컴퓨터 등의 신기술이 접목되면서 빠르게 변화하고 있습니다. 유아들의 생활에서도 교통 기관은 매일 경험하는 보편적인 것으로, 올바르고 안전하게 이용할 수 있도록 지도하는 것은 꼭 필요합니다....",141,
9791165955069,,611,
9791157595877,,843,
9791128211324,,5038,
9788998212780,,327,
9788998212834,,332,
9788967760090,,210,
9791157595846,,737,
9791157595853,,907,
9788998212803,,391,
9791128211447,,5217,
9788967760113,,307,
9788975253638,,6,
9791157596010,,842,
9791157595884,,721,
9791186298572,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",285,
9791186298589,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",205,
9791157595907,,761,
9791186298503,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",314,
9791157595921,,1208,
9788998212735,,312,
9791157595891,,855,
9791157595822,,729,
9791128211652,,4292,
9791186298534,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",332,
9791186298510,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",421,
9791157595914,,819,
9788998212698,,439,
9791186298596,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책! 생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",141,
9791186298527,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",322,
9788998212995,,282,
9788998212599,,372,
9791128211171,,7944,
9788998212865,,297,
9791128211270,,5929,
9788998212919,,541,
9791157595839,,811,
9788998212759,,358,
9788975253713,,1,
9791186298558,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",255,
9791186298565,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",196,
9791186298541,"[타요타요 비행기, 타요타요 배 특장점]1. 국내 최고 일러스트레이터들의 정교한 그림으로 가득 찬 비행기, 배 그림책!세계의 모든 군함과 호화 여객선, 군용 전투기와 헬기, 우주선 등 많은 탈것들이 실물과 비슷한 세밀한 그림으로 소개되어 아이들의 눈을 사로잡아요.2. 스토리텔링 방식으로 알기 쉽게 정리한 비행기, 배 그림책!세계의 전투기와 우주선, 군함 등의 특장점과 쓰임새를 이해하기 쉽게 스토리텔링 방식으로 풀어 설명했어요.3. 부록으로 심화 정보를 익힐 수 있는 비행기, 배 그림책!생생한 사진과 함께 다양한 비행기, 배 정보를 소개하여 아이들의 궁금증을 풀어 주어요.",251,
9788967760120,,271,
9788967760137,,270,
9788967760106,,197,
9791128211638,,4666,
9788967760052,,264,
9791165958435,,1259,
9791165958282,,1500,
9791128213908,,988,
9791165958473,,1356,
9791190861533,,615,
9791190861267,,895,
9791190861564,,566,
9791190861489,,844,
9791190861588,,481,
9791188491216,,71,
9791165958329,,1437,
9791165958268,,770,
9791188491155,,17,
9791165958459,,1141,
9788966923670,"아람 통누리 꼬꼬마수학자 6.미리의 여행 가방(분류 개념)  이 책에서는 나누어 담기를 배웁니다. 나누어 담기는 분류의 기본 개념을 형성하는 데 도움이 됩니다. 미라는 엄마랑 기차 여행을 떠나기 위해 가지고 갈 것을 여행 가방에 담습니다. 옷은 옷끼리, 물놀이 용품은 물놀이 용품끼리, 먹을 것은 먹을 것끼리...",1436,
9791128213786,,1764,
9791128213960,,816,
9791188491414,,45,
9791197046247,,1032,
9791190861113,,718,
9791128214127,,1692,
9791165958244,,1243,
9791190861175,,843,
9791190861090,,864,
9788966923663,"아람 통누리 꼬꼬마수학자 5.이번에는 뭐게?(규칙)  이 책에서는 간단한 규칙을 반복합니다. 아이들이 좋아하는 까꿍 놀이를 하며 익숙한 물건을 통해 일정하게 반복되는 규칙을 느끼게끔 합니다. 까꿍 놀이를 통해 아이는 규칙을 느끼고, 다음에 올 반복적인 규칙을 예측하는 능력을 키웁니다. 이 책의 내용대로...",1211,
9791128214271,,1425,
9791190861342,,717,
9788961914147,"과학이 담긴 재미 동화 『눈을 감고 들어 봐』. 시냇물 소리, 공사장 소리, 동물들 울음소리, 사람들 소리 등 세상은 온통 소리로 가득 차 있다. 세상은 소리가 있어 더욱 아름답고 신이 난다. 이 동화에서는 소리의 세계로 초대한다.",392,
9791190861151,,650,
9791190861205,,650,
9791190861571,,516,
9791190861120,,1146,
9788966923014,꼬꼬마 과학자가 들려주는 동물 이야기  &lt;후끈후끈 동물원&gt;는 동물원의 동물들 이야기입니다. 동물원에 가면 많은 동물들이 있지요. 동물들은 원래 어디에서 살았을까요? &lt;후끈후끈 동물원&gt;에서는 사육사 아저씨를  통해 동물원에 살고 있는 여러 가지 동물들의 습성과 원래 살았던 곳을 알...,3337,
9791190861687,,423,
9791128214035,,1023,
9791190861731,,509,
9791190861182,,577,
9791165958367,,1476,
9791188491278,,50,
9791188491261,,45,
9791190861632,,665,
9788961914185,,138,
9791190861724,,436,
9791188491230,,15,
9791190861144,,1379,
9791157595303,꼬꼬마 수학자 + 플러스 - 수 연산 | 작은 수 더하기 빼기 25. 숨바꼭질할 친구 여기 붙어라!  &lt;숨바꼭질할 친구 여기 붙어라!&gt;는 10보다 작은 수를 더하고 빼는 이야기입니다. 더하기와 빼기를 할 때는 구체적인 상황을 통해 물건을 더해 보거나 덜어 내는 방법을 쓰는 것이 바람직합니다. 이 책은 동물 친구...,2257,
9791165958275,,1244,
9791165958534,,1460,
9791157595532,,1592,
9791197046216,,1328,
9788966923625,,1512,
9788961914215,,181,
9791190861366,,898,
9791190861137,,1109,
9791190861595,,922,
9791190861427,,459,
9791190861335,,1077,
9791190861656,,455,
9791190861168,,735,
9791128214011,,1843,
9791157595174,"꼬꼬마 수학자 + 플러스 - 공간 도형 | 근접 분리 12. 찰싹, 다 붙어 버렸어!  &lt;찰싹, 다 붙어 버렸어!&gt;는 근접과 분리에 대한 이야기입니다. 근접과 분리 개념은 &#039;가깝다, 멀다&#039;, &#039;붙다, 떨어지다&#039;라는 말로 표현됩니다. 이 책은 로봇 나라에 떨어진 바위에 대해 궁금해하던 꼬마 로봇 마로가...",1463,
9791188491315,,9,
9791197046254,,1007,
9791197046230,,782,
9791165958480,,1280,
9791190861663,,335,
9791190861328,,1211,
9791188491353,,44,
9791188491292,,48,
9791128214325,,2108,
9788961914192,,491,
9791188491117,,23,
9788966923632,통누리 꼬꼬마수학자 2.손가락을 쏙쏙  1부터 5까지의 수를 세어 봅니다. 아이가 단순히 숫자의 모양만 외워서 수를 읽는다면 수학적 개념이 형성되었다고 보기는 어렵습니다. 그렇기 때문에 아이가 흥미를 느끼는 물건들을 대입시켜 수를 셀 수 있도록 유도하는 것이 좋습니다. 이 책은 아이들이 수를 셀 때...,1370,
9791190861557,,475,
9791165958497,,1435,
9791190861502,,723,
9791157594597,,2081,
9791190861472,,960,
9791190861380,,606,
9788966923700,"통누리 꼬꼬마수학자 10.누구의 전화번호일까?  수 개념이 없는 아이가 숫자를 인지하는 것은 쉬운 일이 아닙니다. 따라서 친근하게 숫자에 접근할 수 있도록 해야 합니다. 이 책에서는 아이들이 좋아하는 휴대 전화를 이용해서, 집이나 친구의 전화번호를 직접 붙어 보게 하며 숫자를 익히도록 합니다. 이처럼...",1130,
9791157595204,"꼬꼬마 수학자 + 플러스 - 규칙 | 규칙과 친해지기 1 15. 까불까불 원숭이  &lt;까불까불 원숭이&gt;는 놀이를 통해 규칙을 알려 주는 이야기로, 규칙은 반복되는 순서가 있는 것을 뜻합니다. 이 책은 주인공인 까불까불 원숭이가 말썽을 부리다가 혼쭐이 나는 이야기입니다.  까불까불 원숭이를 비롯하여 코알라...",1279,
9791190861281,,696,
9791157595235,"꼬꼬마 수학자 + 플러스 - 분류 | 짝 찾기 18. 짝, 짝, 짝을 찾아요!  &lt;짝, 짝, 짝을 찾아요!&gt;는 짝 찾기에 대한 이야기입니다. 짝 찾기는 분류의 기초적인 단계로 비슷한 특징을 가지거나 짝을 이루는 물건을 찾는 활동입니다. 이 책은 아이가 신발장에 있던 신발을 꺼내어 현관 바닥에 늘어놓고 놀다가 신발들의...",1166,
9791190861601,,451,
9791165958626,,1294,
9791190861649,,534,
9791190861519,,597,
9791190861748,,884,
9791128213755,,1971,
9791165958305,,1554,
9791165958299,,1425,
9791188491346,,31,
9791190861274,,777,
9791190861021,,1131,
9791190861496,,834,
9791190861298,,891,
9791197046292,,1121,
9791197046278,,1095,
9791190861441,,416,
9791188491322,,15,
9791188491209,,55,
9791190861229,,551,
9791188491087,,56,